name,length,score,pvalue,qvalue,viral
QHZX01000032_1,5000,0.058313275,0.425175843,0.436979767,0
QHZX01000036_1,5000,0.116033891,0.310332282,0.436979767,0
QHZX01000059_3,5000,0.068062512,0.399345137,0.436979767,0
QHZX01000061_4,5000,0.036857254,0.506306088,0.437290939,0
QHZX01000285_3,5000,0.08193854,0.370967742,0.436979767,0
QHZX01000329_1,5000,0.006277046,0.789837497,0.464643547,0
NTJK01000004_3,5000,0.122795897,0.301236963,0.436979767,0
NTJK01000012_2,5000,0.064525598,0.406985205,0.436979767,0
QHYV01000015_1,5000,0.69049461,0.047780742,0.34196868,0
QHYV01000045_2,5000,0.037628925,0.500848896,0.436979767,0
QHYV01000081_3,5000,0.044974182,0.470167354,0.436979767,0
QHYZ01000019_1,5000,0.355269918,0.13582343,0.436979767,0
QHYZ01000051_27,5000,0.231094562,0.199611933,0.436979767,0
QHYZ01000052_13,5000,0.005977941,0.796022314,0.465226824,0
QHYZ01000056_13,5000,0.072084263,0.391219985,0.436979767,0
QHYZ01000058_16,5000,0.060685331,0.419233568,0.436979767,0
QHYZ01000059_8,5000,0.036260272,0.510065486,0.437290939,0
QHYZ01000062_12,5000,0.500909177,0.08707252,0.421918432,0
QHYZ01000063_11,5000,0.067862306,0.39970895,0.436979767,0
QHYZ01000081_7,5000,0.002701368,0.872908077,0.47538519,0
QHYZ01000272_1,5000,0.171426471,0.248605384,0.436979767,0
QHYZ01000311_1,5000,0.112513862,0.316274557,0.436979767,0
NTKN01000003_8,5000,0.052900252,0.44324521,0.436979767,0
NTKN01000011_1,5000,0.06243954,0.413048751,0.436979767,0
NTKN01000028_1,5000,0.163794332,0.25721562,0.436979767,0
NTKN01000036_2,5000,0.110055088,0.318942518,0.436979767,0
NTKN01000038_1,5000,0.167831038,0.252971138,0.436979767,0
NZQB01000025_4,5000,0.174434219,0.245816153,0.436979767,0
NZQB01000075_1,5000,0.007794914,0.761581373,0.462467032,0
QHTT01000007_2,5000,0.208354176,0.217317487,0.436979767,0
QHTT01000053_3,5000,0.01139904,0.705311666,0.458942863,0
QHTT01000066_21,5000,0.001362305,0.923841863,0.484880139,0
QHTT01000071_4,5000,0.010186101,0.722774679,0.458942863,0
QHTT01000072_6,5000,0.00807686,0.756002911,0.461402375,0
QHTT01000096_10,5000,0.006092533,0.793960708,0.465014278,0
QHWM01000193_2,5000,0.187756658,0.234052874,0.436979767,0
QHWM01000201_4,5000,0.002874247,0.868178511,0.47538519,0
QHWM01000256_1,5000,0.033201651,0.525709435,0.438396767,0
QHWM01000326_1,5000,0.010546841,0.717074945,0.458942863,0
QHWM01000549_1,5000,0.159546319,0.260611205,0.436979767,0
QIAG01000042_3,5000,0.06796486,0.399587679,0.436979767,0
QIAG01000085_1,5000,0.023744165,0.584768373,0.446044015,0
QIAG01000091_2,5000,0.302847233,0.15959253,0.436979767,0
QIAG01000101_1,5000,0.017839788,0.63582343,0.451538727,0
QIAG01000202_2,5000,0.006776902,0.779044385,0.462467032,0
QIAG01000284_3,5000,0.031420712,0.535774921,0.438396767,0
QIAG01000301_5,5000,0.178718413,0.242420568,0.436979767,0
QIAG01000372_5,5000,0.059379999,0.422750424,0.436979767,0
QIAG01000391_1,5000,0.10488641,0.32718894,0.436979767,0
QIAG01000412_3,5000,0.164220435,0.256609265,0.436979767,0
QIAG01000431_1,5000,0.121436402,0.302813485,0.436979767,0
QHXA01000027_2,5000,0.031097676,0.538079069,0.438396767,0
QHXA01000038_3,5000,0.05932126,0.422750424,0.436979767,0
QHXA01000113_1,5000,0.318654791,0.153771526,0.436979767,0
QHXA01000239_2,5000,0.021788226,0.601139947,0.446384069,0
QHXA01000292_1,5000,0.099832169,0.334950279,0.436979767,0
QHXA01000295_4,5000,0.205948093,0.219742906,0.436979767,0
QIAA01000050_2,5000,0.04853923,0.457433907,0.436979767,0
QIAA01000052_1,5000,0.373718107,0.1292748,0.436979767,0
QIAA01000054_15,5000,0.015114395,0.662988115,0.455747409,0
QIAA01000057_1,5000,0.00484638,0.818214892,0.468418679,0
QIAA01000065_2,5000,0.153390919,0.264976959,0.436979767,0
QIAA01000163_6,5000,0.182315334,0.237933544,0.436979767,0
QIAA01000167_6,5000,0.594011119,0.067911715,0.385014646,0
QIAA01000185_2,5000,0.119663239,0.305360175,0.436979767,0
QHXR01000001_171,5000,0.641943048,0.057239874,0.365589856,0
QHXR01000003_2,5000,0.138982346,0.28098472,0.436979767,0
QHXR01000006_39,5000,0.099545794,0.336890614,0.436979767,0
QHXR01000016_60,5000,0.014386779,0.671355809,0.455747409,0
QHXR01000017_16,5000,0.042742505,0.479505215,0.436979767,0
QHXR01000023_5,5000,0.153491271,0.264734417,0.436979767,0
QHXR01000028_2,5000,0.337546403,0.144191123,0.436979767,0
QHXR01000028_21,5000,0.890272212,0.014795052,0.214164399,0
QDAH01000002_6,5000,0.010267714,0.721198157,0.458942863,0
QDAH01000004_28,5000,0.008421496,0.749696823,0.459630029,0
QDAH01000004_39,5000,0.53659592,0.079674994,0.409547754,0
QDAH01000005_11,5000,0.11103091,0.317608537,0.436979767,0
QDAH01000006_35,5000,0.139379662,0.280742178,0.436979767,0
QDAH01000015_6,5000,0.227220864,0.202643706,0.436979767,0
QDAH01000017_12,5000,0.373770452,0.1292748,0.436979767,0
QDAH01000028_4,5000,0.01138064,0.705554208,0.458942863,0
QDAH01000032_11,5000,0.035518191,0.513582343,0.437290939,0
QDAH01000038_4,5000,0.013401367,0.680329857,0.456482622,0
QDAH01000058_6,5000,0.012200343,0.69524618,0.457493294,0
QDAH01000062_2,5000,0.035107823,0.516129032,0.437319741,0
QDAH01000074_3,5000,0.011911061,0.699005578,0.457534832,0
QDAH01000098_3,5000,0.092595124,0.348896435,0.436979767,0
QDAH01000121_1,5000,0.081668832,0.371331555,0.436979767,0
QHUJ01000073_1,5000,0.125045136,0.298447732,0.436979767,0
QHUJ01000110_9,5000,0.000708359,0.955008489,0.488526185,0
QHUJ01000110_10,5000,0.005165497,0.811544992,0.468418679,0
QHUJ01000111_5,5000,0.014031126,0.67414504,0.455747409,0
QHUJ01000116_6,5000,0.098572868,0.338467136,0.436979767,0
QHUJ01000131_9,5000,0.001353618,0.924205675,0.484880139,0
QHUJ01000139_8,5000,0.037500111,0.501576522,0.436979767,0
QHUJ01000146_3,5000,0.155536507,0.263521707,0.436979767,0
QHUJ01000150_1,5000,0.05191224,0.446762066,0.436979767,0
PBBF01000012_1,5000,0.301779859,0.160441426,0.436979767,0
PBBF01000032_7,5000,0.533836152,0.080281349,0.409547754,0
PBBF01000039_1,5000,0.928021711,0.010186757,0.183569478,0
PBBF01000046_2,5000,0.617528569,0.063182149,0.384095182,0
QHWO01000022_5,5000,0.179859556,0.241571671,0.436979767,0
QHWO01000044_6,5000,0.093451503,0.347198642,0.436979767,0
QHWO01000090_10,5000,0.471647724,0.095804026,0.425902763,0
QHWO01000093_2,5000,0.039101121,0.493936454,0.436979767,0
QHWO01000096_6,5000,0.147568021,0.27176813,0.436979767,0
QHWO01000109_3,5000,0.049968527,0.452340529,0.436979767,0
QHWO01000134_8,5000,0.146446282,0.272495756,0.436979767,0
QHWO01000175_11,5000,0.175639969,0.244603444,0.436979767,0
QHUQ01000123_2,5000,0.024462379,0.57918991,0.446044015,0
QHUQ01000160_2,5000,0.003791974,0.844045598,0.472132455,0
QHUQ01000176_1,5000,0.01312747,0.683846714,0.457321984,0
QHUQ01000207_5,5000,0.006116249,0.793475625,0.465000048,0
QHUQ01000219_2,5000,0.009838058,0.726291535,0.458942863,0
QHUQ01000251_1,5000,0.786983172,0.030681543,0.303549541,0
LMXN01000001_120,5000,0.022394617,0.597259277,0.446044015,0
LMXN01000008_14,5000,0.006887008,0.776861509,0.462467032,0
LMXN01000010_13,5000,0.026060276,0.570700946,0.445469458,0
LMXN01000010_23,5000,0.029987896,0.543778802,0.438396767,0
LMXN01000019_10,5000,0.446330481,0.104414261,0.431715684,0
LMXN01000020_3,5000,0.152044482,0.266674751,0.436979767,0
LMXN01000022_11,5000,0.010216715,0.721804511,0.458942863,0
LMXN01000024_3,5000,0.065573658,0.404923599,0.436979767,0
LMXN01000025_1,5000,0.006160722,0.792384186,0.465000048,0
QHTZ01000067_16,5000,0.002028205,0.898617512,0.480059949,0
QHTZ01000072_6,5000,0.019653496,0.617996604,0.447700446,0
QHTZ01000079_10,5000,0.0543822,0.439000728,0.436979767,0
QHTZ01000096_6,5000,0.013169647,0.683119088,0.457321984,0
QHTZ01000097_4,5000,0.001763905,0.907955372,0.481986573,0
QHWI01000012_1,5000,0.01732865,0.64115935,0.451562203,0
QHWI01000401_1,5000,0.09255351,0.348896435,0.436979767,0
QHWI01000437_1,5000,0.318548667,0.153771526,0.436979767,0
QHWI01000583_3,5000,0.021970065,0.599805967,0.446140127,0
QHWI01000651_2,5000,0.158510744,0.26121756,0.436979767,0
QHYB01000057_14,5000,0.08745207,0.359083192,0.436979767,0
QHYB01000139_9,5000,0.12174658,0.302449673,0.436979767,0
QHYB01000147_1,5000,0.157985795,0.261702644,0.436979767,0
QHYB01000152_2,5000,0.052765701,0.444094106,0.436979767,0
QHYB01000156_3,5000,0.742353354,0.037593985,0.318591667,0
QHYB01000291_1,5000,0.217539952,0.208828523,0.436979767,0
QHXF01000081_2,5000,0.113159028,0.315425661,0.436979767,0
QHXF01000149_1,5000,0.116013672,0.310332282,0.436979767,0
QHXF01000165_1,5000,0.15761128,0.261945186,0.436979767,0
QHXF01000482_1,5000,0.070974975,0.393524133,0.436979767,0
QHZV01000054_1,5000,0.013378245,0.680329857,0.456482622,0
QHZV01000064_1,5000,0.413567609,0.115571186,0.431715684,0
QHUX01000016_1,5000,0.005855879,0.797841378,0.465608606,0
QHUX01000028_4,5000,0.026716496,0.566335193,0.445469458,0
QHUX01000100_1,5000,0.002093383,0.896434635,0.479655572,0
QHPH01000024_3,5000,0.001829948,0.90637885,0.481656419,0
QHPH01000145_1,5000,0.265960046,0.18069367,0.436979767,0
QHPH01000213_1,5000,0.003906453,0.840892554,0.471695679,0
QHPH01000224_2,5000,0.004685219,0.820397769,0.468418679,0
QHPH01000245_1,5000,0.030432771,0.542081009,0.438396767,0
QHWA01000020_6,5000,0.009403407,0.735508125,0.458998694,0
QHWA01000021_1,5000,0.014020323,0.674266311,0.455747409,0
QHWA01000026_2,5000,0.137626768,0.281591074,0.436979767,0
QHWA01000079_1,5000,0.008453057,0.74933301,0.459630029,0
QHWA01000121_4,5000,0.023942814,0.583313122,0.446044015,0
QHWA01000125_2,5000,0.368151804,0.130730051,0.436979767,0
QHWA01000182_2,5000,0.136755604,0.2823187,0.436979767,0
QHWA01000199_1,5000,0.070357273,0.394251758,0.436979767,0
QHWA01000227_1,5000,0.497897678,0.088891584,0.422921319,0
QHWA01000243_2,5000,0.170278704,0.249818094,0.436979767,0
QHWA01000263_1,5000,0.015222387,0.661290323,0.455747409,0
QHWA01000291_3,5000,0.023336328,0.589861751,0.446044015,0
QHWA01000320_3,5000,0.220338921,0.207252001,0.436979767,0
QHWA01000354_2,5000,0.126226517,0.296749939,0.436979767,0
QHWA01000356_1,5000,0.289591629,0.166990056,0.436979767,0
QHUG01000004_23,5000,0.043488124,0.4762309,0.436979767,0
QHUG01000005_11,5000,0.025411882,0.573732719,0.445469458,0
QHUG01000007_2,5000,0.002460198,0.882245937,0.477123252,0
QHUG01000007_9,5000,0.003111613,0.862357507,0.47538519,0
QHUG01000024_4,5000,0.001522959,0.918020859,0.484339543,0
QHUG01000041_1,5000,0.017271492,0.641644434,0.451562203,0
QHUG01000041_8,5000,0.078940234,0.377758913,0.436979767,0
QHUG01000109_2,5000,0.0012768,0.928207616,0.485333616,0
QHOZ01000059_7,5000,0.206611954,0.218772738,0.436979767,0
QHOZ01000063_1,5000,0.277245851,0.175236478,0.436979767,0
QHOZ01000139_3,5000,0.033391231,0.524617997,0.438396767,0
QHOZ01000172_2,5000,0.010028439,0.724593742,0.458942863,0
QHYY01000098_2,5000,0.022719522,0.595197672,0.446044015,0
QHYY01000118_1,5000,0.058933834,0.42347805,0.436979767,0
QHYY01000227_2,5000,0.014185767,0.673174873,0.455747409,0
QHYY01000283_2,5000,0.02701161,0.564758671,0.445469458,0
QHYY01000471_1,5000,0.003953998,0.839316032,0.471695679,0
QHYY01000479_1,5000,0.647379096,0.056512248,0.365589856,0
QHYY01000532_1,5000,0.053598245,0.441668688,0.436979767,0
QHYY01000533_1,5000,0.003356184,0.856051419,0.474137203,0
QHVU01000006_4,5000,0.012491354,0.691850594,0.457493294,0
QHVU01000034_1,5000,0.003746158,0.845743391,0.472132455,0
QHVU01000057_1,5000,0.000281882,0.982415717,0.497861293,0
QHVU01000161_1,5000,0.047618431,0.460829493,0.436979767,0
QHXV01000190_1,5000,0.106238582,0.325127334,0.436979767,0
QHXV01000250_2,5000,0.023608134,0.586466165,0.446044015,0
QHXV01000423_1,5000,0.012053285,0.697307786,0.457493294,0
NTKF01000020_4,5000,0.002773197,0.870603929,0.47538519,0
MIEU01000002_16,5000,0.001524453,0.917899588,0.484339543,0
MIEU01000013_6,5000,0.010561813,0.716711133,0.458942863,0
PCAP01000018_5,5000,0.046467041,0.465195246,0.436979767,0
PCAP01000026_1,5000,0.650571446,0.055663352,0.365589856,0
PCAP01000069_2,5000,0.162890688,0.258064516,0.436979767,0
QHVD01000295_2,5000,0.001525618,0.917899588,0.484339543,0
QHWD01000050_3,5000,0.095580714,0.343317972,0.436979767,0
QHWD01000059_2,5000,0.187874133,0.233931603,0.436979767,0
QHWD01000083_1,5000,0.092010267,0.350351686,0.436979767,0
QHWD01000268_1,5000,0.071326683,0.392190153,0.436979767,0
QHWD01000366_3,5000,0.019798971,0.617026437,0.447700446,0
QHWD01000398_5,5000,0.229281845,0.200703371,0.436979767,0
QHWD01000491_1,5000,0.014913453,0.665777347,0.455747409,0
QHWX01000068_2,5000,0.06452939,0.406985205,0.436979767,0
QHWX01000076_3,5000,0.27612648,0.175964104,0.436979767,0
QHWX01000178_2,5000,0.043602653,0.475624545,0.436979767,0
QHWX01000213_1,5000,0.222372998,0.205432937,0.436979767,0
QHWX01000279_2,5000,0.020199706,0.61350958,0.447700446,0
QHWX01000363_1,5000,0.079475594,0.376182391,0.436979767,0
QHWX01000602_1,5000,0.120277937,0.304390007,0.436979767,0
QHVF01000014_1,5000,0.000968597,0.943609023,0.488394151,0
QHVF01000035_2,5000,0.141327715,0.278195489,0.436979767,0
QHVF01000181_4,5000,0.036365283,0.50921659,0.437290939,0
QHTU01000018_6,5000,0.043720913,0.47489692,0.436979767,0
QHTU01000055_14,5000,0.009075386,0.740358962,0.458998694,0
QHTU01000100_2,5000,0.022386626,0.597259277,0.446044015,0
QHTU01000107_2,5000,0.006390933,0.78765462,0.464457209,0
QHUT01000006_1,5000,0.016492962,0.649527043,0.452686726,0
QHUT01000053_5,5000,0.128334345,0.293475625,0.436979767,0
QHUT01000056_12,5000,0.075503049,0.384671356,0.436979767,0
QHUT01000057_5,5000,0.188075192,0.233931603,0.436979767,0
QHUT01000065_7,5000,0.001336551,0.925175843,0.484880139,0
QHUT01000067_15,5000,0.006764743,0.779165656,0.462467032,0
QHUT01000068_15,5000,0.022886032,0.593863691,0.446044015,0
QHUT01000082_4,5000,0.001387332,0.922507883,0.484880139,0
QHUT01000084_2,5000,0.000272716,0.9829008,0.497861293,0
QHUT01000143_4,5000,0.007718794,0.762187727,0.462467032,0
QHUT01000150_1,5000,0.044793461,0.47101625,0.436979767,0
MINN01000044_3,5000,0.039085845,0.494057725,0.436979767,0
MINN01000074_68,5000,0.126234388,0.296749939,0.436979767,0
MINN01000074_137,5000,0.07371311,0.387703129,0.436979767,0
MINN01000074_138,5000,0.032056533,0.532621877,0.438396767,0
MINN01000074_196,5000,0.016655504,0.647829251,0.452686726,0
MINN01000085_48,5000,0.003233338,0.859325734,0.47538519,0
MINN01000106_67,5000,0.008954016,0.742056755,0.458998694,0
MINN01000128_5,5000,0.086348504,0.361144797,0.436979767,0
MINN01000128_35,5000,0.004185451,0.832888673,0.471380696,0
MINN01000139_24,5000,0.014550356,0.669172932,0.455747409,0
MINN01000150_10,5000,0.019739187,0.617147708,0.447700446,0
QIAD01000055_1,5000,0.017642578,0.637885035,0.451562203,0
QIAD01000059_3,5000,0.105832425,0.32585496,0.436979767,0
QIAD01000110_3,5000,0.715712279,0.042808634,0.328199981,0
QIAD01000185_1,5000,0.139346955,0.280742178,0.436979767,0
QIAD01000205_1,5000,0.386209279,0.125151589,0.436979767,0
QIAD01000340_1,5000,0.104325638,0.328037837,0.436979767,0
QHVZ01000045_6,5000,0.012804123,0.688455008,0.457493294,0
QHVZ01000052_8,5000,0.073496491,0.388066942,0.436979767,0
QHVZ01000053_1,5000,0.128952637,0.29286927,0.436979767,0
QHVZ01000054_2,5000,0.14595305,0.27310211,0.436979767,0
QHVZ01000065_2,5000,0.257604858,0.185180694,0.436979767,0
QHVZ01000120_10,5000,0.00307031,0.8640553,0.47538519,0
QHVZ01000128_2,5000,0.117491598,0.308391948,0.436979767,0
QHVZ01000132_1,5000,0.211298196,0.214770798,0.436979767,0
QHVZ01000143_2,5000,0.50048926,0.087557604,0.421918432,0
QHVZ01000172_1,5000,0.581614431,0.069488237,0.38529419,0
QHVZ01000265_1,5000,0.625313461,0.061241814,0.380570879,0
QHVZ01000283_3,5000,0.013151347,0.683604172,0.457321984,0
QHVZ01000295_3,5000,0.019859203,0.616541353,0.447700446,0
QHZZ01000106_1,5000,0.209892288,0.215619694,0.436979767,0
QHZZ01000254_1,5000,0.032839254,0.527892311,0.438396767,0
QHZZ01000271_6,5000,0.355924641,0.135580888,0.436979767,0
QIAU01000056_2,5000,0.008968273,0.741814213,0.458998694,0
QIAU01000062_3,5000,0.08802695,0.358355566,0.436979767,0
QIAU01000088_2,5000,0.011272218,0.707373272,0.458942863,0
QIAU01000123_20,5000,0.005256691,0.809725928,0.468418679,0
QIAU01000126_7,5000,0.082033052,0.370846471,0.436979767,0
QIAU01000128_3,5000,0.065335171,0.405529954,0.436979767,0
QIAU01000134_7,5000,0.036654735,0.507761339,0.437290939,0
QIAU01000149_18,5000,0.035927699,0.511520737,0.437290939,0
QIAU01000161_1,5000,0.099052381,0.337375697,0.436979767,0
QIAU01000167_2,5000,0.032693093,0.528741208,0.438396767,0
QIAU01000174_6,5000,0.011114175,0.709071065,0.458942863,0
QIAU01000198_2,5000,0.024295713,0.580281349,0.446044015,0
QHUW01000003_1,5000,0.000632622,0.959374242,0.490200228,0
QHUW01000038_2,5000,0.000744723,0.953674509,0.488526185,0
QHUW01000089_1,5000,0.007102804,0.772253214,0.462467032,0
QHXQ01000019_7,5000,0.566393469,0.072883822,0.39122432,0
QHXQ01000021_1,5000,0.667957735,0.051661412,0.352254955,0
QHXQ01000024_10,5000,0.796693532,0.02898375,0.295441796,0
QHXQ01000037_9,5000,0.487273446,0.090953189,0.422971156,0
QHXQ01000050_1,5000,0.887367175,0.015037594,0.214164399,0
QHXQ01000057_2,5000,0.873958577,0.017463012,0.233487496,0
QHXQ01000057_6,5000,0.828794507,0.024496726,0.289772512,0
QHXQ01000077_1,5000,0.949892656,0.007154984,0.169662702,0
QHXQ01000098_3,5000,0.065027213,0.406136309,0.436979767,0
QHXQ01000113_2,5000,0.602633899,0.066335193,0.385014646,0
QHXS01000034_2,5000,0.226929964,0.203007519,0.436979767,0
QHXS01000048_8,5000,0.927255401,0.010186757,0.183569478,0
QHXS01000088_3,5000,0.127194722,0.295415959,0.436979767,0
QHXS01000090_1,5000,0.026731378,0.566213922,0.445469458,0
QHXS01000100_3,5000,0.185132612,0.236235751,0.436979767,0
QHXS01000107_1,5000,0.129092274,0.292626728,0.436979767,0
QHXS01000195_1,5000,0.028814565,0.551661412,0.443589682,0
QHXS01000200_2,5000,0.674670444,0.050691244,0.352254955,0
QHXS01000239_1,5000,0.009648201,0.729080766,0.458998694,0
LASY01000004_10,5000,0.177959356,0.24278438,0.436979767,0
LASY01000007_8,5000,0.060088909,0.421173902,0.436979767,0
LASY01000008_8,5000,0.243999666,0.191971865,0.436979767,0
LASY01000036_3,5000,0.294288219,0.164564637,0.436979767,0
LASY01000056_3,5000,0.113667776,0.314819306,0.436979767,0
LASY01000064_16,5000,0.124604368,0.299175358,0.436979767,0
LASY01000068_1,5000,0.022350659,0.59762309,0.446044015,0
LASY01000100_3,5000,0.474389346,0.094833859,0.425902763,0
LASY01000104_1,5000,0.2916919,0.165534805,0.436979767,0
QHPS01000229_1,5000,0.121364428,0.302813485,0.436979767,0
QHPS01000380_1,5000,0.032695886,0.528741208,0.438396767,0
QHPS01000571_1,5000,0.055462579,0.4353626,0.436979767,0
QHPS01000634_1,5000,0.002471696,0.881882125,0.477123252,0
QHUS01000045_12,5000,0.014851155,0.666504972,0.455747409,0
QHUS01000052_8,5000,0.040585552,0.488600534,0.436979767,0
QHUS01000058_2,5000,0.133986408,0.285835557,0.436979767,0
QHUS01000060_3,5000,0.013662003,0.677055542,0.456045866,0
QHUS01000068_8,5000,0.181057475,0.24011642,0.436979767,0
QHUS01000069_10,5000,0.002713015,0.872665535,0.47538519,0
QHUS01000070_5,5000,0.002501711,0.881154499,0.477123252,0
QHUS01000092_6,5000,0.07464223,0.386369149,0.436979767,0
MCAW01000009_10,5000,0.044557694,0.472107689,0.436979767,0
MCAW01000012_9,5000,0.009314266,0.736963376,0.458998694,0
NTKW01000008_3,5000,0.003439222,0.85350473,0.474137203,0
NTKW01000036_1,5000,0.186194313,0.235144312,0.436979767,0
NTKW01000041_2,5000,0.008261344,0.75200097,0.460203905,0
NTKW01000050_1,5000,0.008167816,0.754305118,0.461128912,0
QHXI01000053_22,5000,0.166001361,0.25466893,0.436979767,0
QHXI01000056_12,5000,0.051764813,0.447489692,0.436979767,0
QHXI01000056_18,5000,0.592347581,0.067911715,0.385014646,0
QHXI01000060_12,5000,0.043773561,0.47489692,0.436979767,0
QHXI01000065_6,5000,0.366139044,0.131821489,0.436979767,0
QHXI01000079_6,5000,0.110132674,0.318942518,0.436979767,0
QHXI01000079_9,5000,0.30227856,0.160198884,0.436979767,0
QHXI01000080_2,5000,0.022024864,0.599199612,0.446140127,0
QHXI01000080_10,5000,0.730036151,0.040747029,0.326345748,0
QHXI01000081_5,5000,0.108941235,0.32051904,0.436979767,0
QHXI01000083_3,5000,0.293081023,0.165049721,0.436979767,0
QHXI01000119_5,5000,0.362429205,0.133034198,0.436979767,0
QHTS01000016_1,5000,0.003378072,0.855081252,0.474137203,0
QHTS01000038_2,5000,0.000882712,0.947732234,0.488394151,0
QHTS01000087_3,5000,0.037033626,0.505457191,0.437290939,0
QHXJ01000004_1,5000,0.031146438,0.537593985,0.438396767,0
QHXJ01000037_1,5000,0.300906549,0.161532864,0.436979767,0
QHXJ01000038_1,5000,0.010298071,0.720955615,0.458942863,0
QHXJ01000068_1,5000,0.001139982,0.934149891,0.48718096,0
QHXJ01000262_1,5000,0.238166797,0.19524618,0.436979767,0
QHVW01000103_2,5000,0.001112163,0.935120058,0.48718096,0
QHVW01000175_3,5000,0.003212378,0.860053359,0.47538519,0
QHVW01000182_2,5000,0.007840375,0.760732476,0.462467032,0
QHVW01000272_2,5000,0.007511697,0.765098229,0.462467032,0
QHVW01000281_1,5000,0.113693291,0.314819306,0.436979767,0
QHVW01000587_1,5000,0.002817082,0.869876304,0.47538519,0
QHUC01000036_1,5000,0.044898296,0.470652438,0.436979767,0
QHUC01000055_4,5000,0.009957952,0.725321368,0.458942863,0
QHUC01000099_1,5000,0.005149773,0.811666262,0.468418679,0
QHUC01000108_2,5000,0.01089558,0.711375212,0.458942863,0
QHUC01000120_2,5000,0.002311287,0.887339316,0.478791595,0
QHUC01000171_1,5000,0.000494286,0.968590832,0.493283198,0
QHUC01000199_1,5000,0.091187152,0.351443124,0.436979767,0
QHUU01000040_2,5000,0.052255841,0.445549357,0.436979767,0
QHUU01000055_2,5000,0.000367387,0.97756488,0.496228571,0
QHUU01000065_6,5000,0.008458693,0.749211739,0.459630029,0
QHUU01000073_9,5000,0.000717644,0.954644676,0.488526185,0
QHUU01000092_1,5000,0.003660455,0.847804996,0.472682965,0
QHUU01000094_1,5000,0.073558266,0.3878244,0.436979767,0
NTKD01000004_2,5000,0.918145405,0.011399466,0.188425815,0
NTKD01000016_3,5000,0.237585961,0.195488722,0.436979767,0
NTKD01000033_4,5000,0.268656121,0.178995877,0.436979767,0
NTKD01000084_2,5000,0.185116486,0.236235751,0.436979767,0
QIAK01000093_1,5000,0.004149152,0.834465195,0.471380696,0
QIAK01000321_1,5000,0.101830861,0.331918506,0.436979767,0
QHUZ01000022_8,5000,0.007397038,0.766674751,0.462467032,0
QHUZ01000032_8,5000,0.072217949,0.39049236,0.436979767,0
QHUZ01000033_3,5000,0.022270635,0.598229445,0.446044015,0
QHUZ01000034_12,5000,0.044963781,0.470288625,0.436979767,0
QHUZ01000035_9,5000,0.012158935,0.695973805,0.457493294,0
QHUZ01000036_13,5000,0.004334569,0.828037837,0.470235388,0
QHUZ01000046_7,5000,0.003907377,0.840771283,0.471695679,0
QHUZ01000062_1,5000,0.212876089,0.212951734,0.436979767,0
QHUZ01000086_4,5000,0.008809089,0.743633277,0.459335633,0
QHUZ01000091_4,5000,0.001998245,0.89970895,0.480388709,0
QHXE01000028_1,5000,0.055597086,0.434513704,0.436979767,0
QHXE01000133_1,5000,0.427222665,0.110356537,0.431715684,0
QHXE01000311_1,5000,0.12812117,0.293960708,0.436979767,0
QHXE01000642_1,5000,0.057139897,0.429420325,0.436979767,0
NTJV01000004_1,5000,0.098131821,0.338709677,0.436979767,0
NTJV01000022_1,5000,0.080624139,0.373999515,0.436979767,0
QHVK01000100_2,5000,0.017489714,0.639219015,0.451562203,0
QHVK01000203_3,5000,0.056245116,0.432209556,0.436979767,0
QHVK01000305_1,5000,0.122740203,0.301358234,0.436979767,0
QHXP01000286_1,5000,0.921509797,0.010914383,0.186680834,0
QHXP01000319_1,5000,0.59717033,0.067062818,0.385014646,0
QHXP01000526_1,5000,0.901578301,0.012975988,0.198403374,0
QHOI01000049_3,5000,0.009590764,0.730414747,0.458998694,0
QHOI01000064_1,5000,0.007167328,0.771161775,0.462467032,0
QHOI01000152_1,5000,0.054603769,0.438273102,0.436979767,0
QHOI01000168_1,5000,0.000459094,0.970652438,0.493464362,0
QMKJ01000001_176,5000,0.562798556,0.073975261,0.394981956,0
QMKJ01000003_54,5000,0.082342033,0.369997575,0.436979767,0
JTDW01000001_16,5000,0.006869999,0.77710405,0.462467032,0
JTDW01000006_47,5000,0.414754655,0.115449915,0.431715684,0
LWEZ01000001_1,5000,0.015481047,0.659228717,0.455747409,0
LWEZ01000336_1,5000,0.035353656,0.514795052,0.437290939,0
LWEZ01000940_1,5000,0.005022868,0.814334223,0.468418679,0
LWEZ01001173_1,5000,0.047687211,0.460586951,0.436979767,0
LWEZ01001251_1,5000,0.019813475,0.616905166,0.447700446,0
LWEZ01001747_1,5000,0.055504393,0.434998787,0.436979767,0
LWEZ01001881_5,5000,0.327294155,0.149769585,0.436979767,0
LWEZ01001903_2,5000,0.009301465,0.737205918,0.458998694,0
LUKI01000004_13,5000,0.01012322,0.723138491,0.458942863,0
LUKI01000011_10,5000,0.036038642,0.510671841,0.437290939,0
LUKI01000062_1,5000,0.139021465,0.28098472,0.436979767,0
LUKI01000077_1,5000,0.010022404,0.724715013,0.458942863,0
PLZV01000005_6,5000,0.154906252,0.263642978,0.436979767,0
PLZV01000007_2,5000,0.053309611,0.442153772,0.436979767,0
PLZV01000010_1,5000,0.175542152,0.244603444,0.436979767,0
PLZV01000030_62,5000,0.462981694,0.099563425,0.431715684,0
PLZV01000033_13,5000,0.171047388,0.249090468,0.436979767,0
