"","name","length","score","pvalue","qvalue"
"809","k119_827 flag=1 multi=856.0000 len=528",528,0.219857326680712,0.458768619662363,0.522928891272421
"810","k119_828 flag=1 multi=1.0000 len=360",360,0.217057225101403,0.462383316782522,0.522928891272421
"811","k119_829 flag=1 multi=3.0000 len=389",389,0.0659149692929904,0.762581926514399,0.592109871367745
"812","k119_830 flag=1 multi=3.0000 len=368",368,0.0739762436040734,0.739682224428997,0.58068946238272
"813","k119_831 flag=1 multi=2.0000 len=382",382,0.178360318312817,0.518570009930487,0.534004255304659
"814","k119_832 flag=1 multi=7.0000 len=3340",3340,0.0341372089326938,0.520979869027407,0.534004255304659
"815","k119_833 flag=1 multi=3.0000 len=697",697,0.159865108910057,0.549712015888779,0.538227522480906
"816","k119_834 flag=0 multi=224.7104 len=447",447,0.451281011419407,0.226375372393247,0.500444738885654
"817","k119_835 flag=1 multi=2.0000 len=720",720,0.225044330059643,0.451678252234359,0.522928891272421
"818","k119_836 flag=1 multi=3.0000 len=328",328,0.12041997303023,0.626017874875869,0.552461315529269
"819","k119_837 flag=1 multi=7.0000 len=5172",5172,0.0047930224369876,0.818942517584283,0.607391836652797
"820","k119_838 flag=1 multi=1437.0000 len=399",399,0.260943107880981,0.40591857000993,0.522928891272421
"821","k119_839 flag=1 multi=3.0000 len=452",452,0.352066462263436,0.307586891757696,0.518118602686267
"822","k119_840 flag=1 multi=3.0000 len=358",358,0.882984199389683,0.0179940417080437,0.393192841141397
"823","k119_841 flag=1 multi=6.0000 len=2125",2125,0.00777742611265971,0.925260094869853,0.640966464326822
"824","k119_842 flag=0 multi=169.7672 len=5635",5635,0.0747226429285244,0.386369148678147,0.522928891272421
"825","k119_843 flag=1 multi=4.0000 len=601",601,0.375706170121753,0.285799404170804,0.512728548189095
"826","k119_844 flag=1 multi=26.7910 len=3415",3415,0.118650364274841,0.306694154741693,0.518118602686267
"827","k119_845 flag=1 multi=3.0000 len=367",367,0.452387360376409,0.225620655412115,0.500444738885654
"828","k119_846 flag=1 multi=4.0000 len=535",535,0.179375624449849,0.516742800397219,0.534004255304659
"829","k119_847 flag=1 multi=10.0000 len=3764",3764,0.0123966637883243,0.692942032500606,0.574659353421596
"830","k119_848 flag=1 multi=2.0000 len=561",561,0.294360926338514,0.367368421052632,0.522616312520407
"831","k119_849 flag=1 multi=2.0000 len=346",346,0.115032255139434,0.638311817279047,0.557527507315467
"832","k119_850 flag=1 multi=2.0000 len=318",318,0.298009983844559,0.363555114200596,0.521890053801728
"833","k119_851 flag=0 multi=523.1871 len=910",910,0.709998726800372,0.0803972194637537,0.469523806570339
"834","k119_852 flag=1 multi=3.0000 len=549",549,0.835785109128092,0.0326117179741807,0.417562250968006
"835","k119_853 flag=1 multi=1.0000 len=316",316,0.436027058938476,0.237934458788481,0.502011959520066
"836","k119_854 flag=0 multi=8.7315 len=715",715,0.288147079150073,0.374538232373386,0.522928891272421
"837","k119_855 flag=1 multi=3.0000 len=720",720,0.313544564903863,0.347050645481629,0.521169013600431
"838","k119_856 flag=0 multi=182.3037 len=1120",1120,0.986759680312675,0.000837086937457647,0.140890488832364
"839","k119_857 flag=1 multi=2.0000 len=371",371,0.178384760761044,0.518550148957299,0.534004255304659
"840","k119_858 flag=0 multi=120.8020 len=12061",12061,0.430635415965302,0.109507640067912,0.484489877904767
"841","k119_859 flag=1 multi=3.0000 len=305",305,0.314768493981992,0.345640516385303,0.521169013600431
"842","k119_860 flag=1 multi=3.0000 len=567",567,0.0442564654768356,0.83253227408143,0.611846413973067
"843","k119_861 flag=1 multi=2.0000 len=361",361,0.290683932237827,0.371122144985104,0.522616312520407
"844","k119_862 flag=1 multi=3.0000 len=323",323,0.804365383566013,0.0433167825223436,0.423501565672856
"845","k119_863 flag=1 multi=2.0000 len=335",335,0.397638289467761,0.267785501489573,0.506722706691942
"846","k119_864 flag=1 multi=4.0000 len=421",421,0.321296773959291,0.338649453823237,0.521169013600431
"847","k119_865 flag=1 multi=3.0000 len=366",366,0.0626367208716125,0.773068520357498,0.596251306040874
"848","k119_866 flag=1 multi=3.0000 len=989",989,0.167855769868064,0.535809334657398,0.536477394274641
"849","k119_867 flag=1 multi=3.0000 len=429",429,0.150153054265115,0.567527308838133,0.541905101054002
"850","k119_868 flag=1 multi=3.0000 len=334",334,0.106776080409698,0.657557100297915,0.564793323863998
"851","k119_869 flag=1 multi=3.0000 len=300",300,0.839161704858686,0.0316186693147964,0.417562250968006
"852","k119_870 flag=1 multi=2.0000 len=426",426,0.727788363593347,0.0724925521350546,0.469523806570339
"853","k119_871 flag=1 multi=2.0000 len=378",378,0.00651043692062687,0.981787487586892,0.650698181356298
"854","k119_872 flag=1 multi=3.0000 len=711",711,0.437825575342962,0.236703078450844,0.502011959520066
"855","k119_873 flag=1 multi=3.0000 len=830",830,0.810568528785647,0.0409731876861966,0.423501565672856
"856","k119_874 flag=1 multi=2113.0000 len=537",537,0.0940049779033582,0.687487586891758,0.572017312591021
"857","k119_875 flag=1 multi=3.0000 len=477",477,0.12648944089771,0.613684210526316,0.550255877137689
"858","k119_876 flag=1 multi=3.0000 len=411",411,0.412155393123057,0.256385302879841,0.506722706691942
"859","k119_877 flag=1 multi=3.0000 len=465",465,0.497275951356963,0.19604766633565,0.500444738885654
"860","k119_878 flag=0 multi=20.2098 len=424",424,0.850421409544286,0.0282025819265144,0.417562250968006
"861","k119_879 flag=1 multi=5.0000 len=1544",1544,0.149070507367698,0.452505281619963,0.522928891272421
"862","k119_880 flag=1 multi=3.0000 len=869",869,0.204915009280671,0.479265143992056,0.527107533120349
"863","k119_881 flag=1 multi=3.0000 len=599",599,0.144441838600165,0.577616683217478,0.541905101054002
"864","k119_882 flag=1 multi=4.0000 len=644",644,0.299931196240111,0.361588877855015,0.521528750867235
"865","k119_883 flag=1 multi=3.0000 len=325",325,0.0981354964596793,0.677636544190665,0.567398760860876
"866","k119_884 flag=1 multi=702.0000 len=1155",1155,0.882466113961258,0.0211663411328577,0.417562250968006
"867","k119_885 flag=1 multi=3.0000 len=417",417,0.0139964103974793,0.949374379344588,0.644212635154324
"868","k119_886 flag=1 multi=4.0000 len=792",792,0.0107485864254311,0.962979145978153,0.646742366061633
"869","k119_887 flag=1 multi=3.0000 len=337",337,0.366239783848096,0.294518371400199,0.517934249988765
"870","k119_888 flag=1 multi=5.0000 len=311",311,0.895239205564127,0.0147964250248262,0.393192841141397
"871","k119_889 flag=1 multi=4.0000 len=307",307,0.0201856133608782,0.92377358490566,0.640966464326822
"872","k119_890 flag=1 multi=36.4954 len=3258",3258,0.379120211889945,0.126970652437545,0.500444738885654
"873","k119_891 flag=1 multi=4.0000 len=1107",1107,0.994137299113352,0.000119583848208235,0.0783053742384324
"874","k119_892 flag=1 multi=3.0000 len=335",335,0.0202635222985217,0.923396226415094,0.640966464326822
"875","k119_893 flag=1 multi=3.0000 len=798",798,0.125526937720387,0.615670307845084,0.550255877137689
"876","k119_894 flag=1 multi=256.0000 len=624",624,0.937678371035221,0.00605759682224429,0.393192841141397
"877","k119_895 flag=1 multi=4.0000 len=617",617,0.00568083882742611,0.98480635551142,0.651195555043148
"878","k119_896 flag=1 multi=4.0000 len=1358",1358,0.6605646585563,0.0878542671503169,0.47126204453534
"879","k119_897 flag=0 multi=58.2335 len=1725",1725,0.164218007072813,0.430382269701439,0.522928891272421
"880","k119_898 flag=1 multi=3.0000 len=383",383,0.0861006035358738,0.708023833167825,0.576497741461461
"881","k119_899 flag=1 multi=7.0000 len=688",688,0.132515520750271,0.600695134061569,0.550132264839356
"882","k119_900 flag=1 multi=4.0000 len=655",655,0.596590003579677,0.136285998013903,0.500444738885654
"883","k119_901 flag=1 multi=4.0000 len=1690",1690,0.243134952688944,0.332921433411727,0.521169013600431
"884","k119_902 flag=0 multi=27.8065 len=1943",1943,0.857140122164994,0.0279826204807271,0.417562250968006
"885","k119_903 flag=1 multi=4.0000 len=961",961,0.124713682385395,0.61733862959285,0.550255877137689
"886","k119_904 flag=1 multi=8.0000 len=547",547,0.242297270606264,0.428917576961271,0.522928891272421
"887","k119_905 flag=1 multi=3.0000 len=360",360,0.0274398623739023,0.894975173783515,0.632806537444996
"888","k119_906 flag=1 multi=2.0000 len=321",321,0.301430697246781,0.360337636544191,0.521528750867235
"889","k119_907 flag=1 multi=122.0000 len=386",386,0.347076122893421,0.312591857000993,0.518118602686267
"890","k119_908 flag=1 multi=3.0000 len=395",395,0.170498404768253,0.531678252234359,0.536477394274641
"891","k119_909 flag=1 multi=3.0000 len=382",382,0.611461340400538,0.128599801390268,0.500444738885654
"892","k119_910 flag=0 multi=115.8344 len=6995",6995,0.779849481601975,0.0320155226776619,0.417562250968006
"893","k119_911 flag=1 multi=4.0000 len=414",414,0.257223229640141,0.410724925521351,0.522928891272421
"894","k119_912 flag=1 multi=4.0000 len=672",672,0.463413457372906,0.218331678252234,0.500444738885654
"895","k119_913 flag=1 multi=5.6170 len=683",683,0.457905692673694,0.221986097318769,0.500444738885654
"896","k119_914 flag=1 multi=3.0000 len=592",592,0.109240792278567,0.651876861966236,0.563402241414989
"897","k119_915 flag=0 multi=274.0000 len=490",490,0.0828667472557743,0.71622641509434,0.577581600031001
"898","k119_916 flag=1 multi=3.0000 len=317",317,0.666853767754434,0.100873882820258,0.478839179770732
"899","k119_917 flag=1 multi=3.0000 len=518",518,0.51364665515629,0.185163853028798,0.500444738885654
"900","k119_918 flag=1 multi=4.0000 len=532",532,0.310439981461123,0.350327706057597,0.521169013600431
"901","k119_919 flag=1 multi=3.0000 len=566",566,0.791564537093753,0.047408142999007,0.423501565672856
"902","k119_920 flag=1 multi=4.0000 len=360",360,0.899017130243517,0.0138033763654419,0.393192841141397
"903","k119_921 flag=1 multi=42.0000 len=13358",13358,0.122837914917142,0.301236963376182,0.518118602686267
"904","k119_922 flag=1 multi=4.0000 len=405",405,0.830522849192626,0.0340814299900695,0.417562250968006
"905","k119_923 flag=1 multi=2.0000 len=318",318,0.213484072324267,0.467388282025819,0.524330857675132
"906","k119_924 flag=1 multi=1178.0000 len=356",356,0.0891377398493406,0.699920556107249,0.57601048000933
"907","k119_925 flag=1 multi=3.0000 len=554",554,0.656365077284102,0.105700099304866,0.47958075997028
"908","k119_926 flag=1 multi=4.0000 len=596",596,0.402686980993814,0.263872889771599,0.506722706691942
"909","k119_927 flag=1 multi=3.0000 len=324",324,0.248851342890544,0.420913604766634,0.522928891272421
"910","k119_928 flag=0 multi=81.0000 len=1185",1185,0.841530314560521,0.0324869454299039,0.417562250968006
"911","k119_929 flag=1 multi=3.0000 len=811",811,0.848497254608015,0.028798411122145,0.417562250968006
"912","k119_930 flag=1 multi=7.0000 len=5567",5567,0.0121748678260188,0.695609992723745,0.574659353421596
"913","k119_931 flag=1 multi=4.0000 len=475",475,0.926459273315177,0.00852035749751738,0.393192841141397
"914","k119_932 flag=1 multi=4.0000 len=367",367,0.00941644966448581,0.969215491559086,0.647609656673723
"915","k119_933 flag=1 multi=4.0000 len=400",400,0.903268540531605,0.0129294935451837,0.393192841141397
"916","k119_934 flag=1 multi=4.0000 len=310",310,0.361864209253442,0.298192651439921,0.517934249988765
"917","k119_935 flag=1 multi=3.0000 len=833",833,0.697072100397221,0.0862363455809335,0.47126204453534
"918","k119_936 flag=1 multi=3.0000 len=429",429,0.337496339696361,0.321906653426018,0.519021616471446
"919","k119_937 flag=1 multi=4.0000 len=692",692,0.340080114118621,0.319662363455809,0.518118602686267
"920","k119_938 flag=1 multi=4.0000 len=411",411,0.100102686250081,0.673505461767627,0.567398760860876
"921","k119_939 flag=1 multi=3.0000 len=568",568,0.68581379559521,0.0911022840119166,0.47126204453534
"922","k119_940 flag=1 multi=147.7911 len=28265",28265,0.0361900839335087,0.51018675721562,0.534004255304659
"923","k119_941 flag=1 multi=8.0000 len=4755",4755,0.000633916157006315,0.959374242056755,0.645645693152553
"924","k119_942 flag=1 multi=179.2336 len=5542",5542,0.290070939029675,0.166747513946156,0.500444738885654
"925","k119_943 flag=0 multi=10.9327 len=3091",3091,0.2885910517474,0.167353868542324,0.500444738885654
"926","k119_944 flag=0 multi=37.3891 len=10228",10228,0.268002232041321,0.17948096046568,0.500444738885654
"927","k119_945 flag=0 multi=10.5686 len=1649",1649,0.520730037036134,0.146330768924144,0.500444738885654
"928","k119_946 flag=1 multi=2.0000 len=495",495,0.713301322433037,0.0788679245283019,0.469523806570339
"929","k119_947 flag=1 multi=323.0000 len=592",592,0.328695738313445,0.330665342601787,0.521169013600431
"930","k119_948 flag=1 multi=399.0000 len=809",809,0.0397742186049841,0.848818272095333,0.616360783038062
"931","k119_949 flag=1 multi=7.0000 len=927",927,0.177061714538134,0.52051638530288,0.534004255304659
"932","k119_950 flag=1 multi=5.0000 len=1684",1684,0.84565323283595,0.0312113843823494,0.417562250968006
"933","k119_951 flag=1 multi=4.0000 len=456",456,0.135836835895683,0.594180734856008,0.549546382581203
"934","k119_952 flag=1 multi=5.0000 len=603",603,0.245558676195931,0.424885799404171,0.522928891272421
"935","k119_953 flag=1 multi=3.0000 len=896",896,0.422791508403935,0.247884806355511,0.506722706691942
"936","k119_954 flag=1 multi=6.0000 len=719",719,0.543150858081252,0.167269116186693,0.500444738885654
"937","k119_955 flag=1 multi=5.0000 len=410",410,0.89064214402577,0.0159682224428997,0.393192841141397
"938","k119_956 flag=1 multi=4.0000 len=976",976,0.511733135131751,0.186196623634558,0.500444738885654
"939","k119_957 flag=1 multi=3.0000 len=316",316,0.721163540905536,0.0752730883813307,0.469523806570339
"940","k119_958 flag=1 multi=4.0000 len=777",777,0.172730431963357,0.528103277060576,0.536477394274641
"941","k119_959 flag=1 multi=4.0000 len=1056",1056,0.932007120511411,0.00960656913939491,0.393192841141397
"942","k119_960 flag=1 multi=3.0000 len=495",495,0.588488315138811,0.140695134061569,0.500444738885654
"943","k119_961 flag=1 multi=3.0000 len=669",669,0.393756658560985,0.270724925521351,0.506722706691942
"944","k119_962 flag=1 multi=4.0000 len=375",375,0.405879088545584,0.261072492552135,0.506722706691942
"945","k119_963 flag=1 multi=144.0000 len=2835",2835,0.140264601246213,0.465579782357396,0.523829765810362
"946","k119_964 flag=1 multi=4.0000 len=1140",1140,0.170745224812409,0.420257503886475,0.522928891272421
"947","k119_965 flag=1 multi=2.0000 len=419",419,0.232327409084187,0.441767626613704,0.522928891272421
"948","k119_966 flag=1 multi=3.0000 len=403",403,0.0977754039378504,0.678470705064548,0.567398760860876
"949","k119_967 flag=1 multi=7.0000 len=742",742,0.108361700354026,0.65390268123138,0.563402241414989
"950","k119_968 flag=1 multi=5.0000 len=939",939,0.470489397200316,0.213545183714002,0.500444738885654
"951","k119_970 flag=1 multi=3.0000 len=407",407,0.151206603546418,0.565620655412115,0.541905101054002
"952","k119_971 flag=0 multi=62.0991 len=30291",30291,0.0413090264215228,0.48605384428814,0.529576804812364
"953","k119_972 flag=1 multi=3.0000 len=330",330,0.145072223731834,0.57648460774578,0.541905101054002
"954","k119_973 flag=0 multi=78.5664 len=1632",1632,0.808221358550297,0.0414158727627855,0.423501565672856
"955","k119_974 flag=0 multi=130.4630 len=1888",1888,0.253156796981339,0.322597361183083,0.519021616471446
"956","k119_975 flag=1 multi=4.0000 len=650",650,0.0556462515908476,0.794101290963257,0.60114444624111
"957","k119_976 flag=1 multi=3.0000 len=398",398,0.585464360323634,0.142522343594836,0.500444738885654
"958","k119_977 flag=1 multi=3.0000 len=607",607,0.20527197585129,0.478788480635551,0.527107533120349
"959","k119_978 flag=1 multi=3.0000 len=300",300,0.0128958107096462,0.954200595829196,0.644692018327529
"960","k119_979 flag=1 multi=2.0000 len=616",616,0.467219774102688,0.215809334657398,0.500444738885654
"961","k119_980 flag=1 multi=5.0000 len=407",407,0.170134094204045,0.532234359483615,0.536477394274641
"962","k119_981 flag=0 multi=33.3337 len=2100",2100,0.249205200607471,0.326782795870371,0.520717323801321
"963","k119_982 flag=1 multi=998.0000 len=370",370,0.16519721682601,0.540178748758689,0.536477394274641
"964","k119_983 flag=1 multi=4.0000 len=465",465,0.680875365140494,0.0936643495531281,0.475392854152468
"965","k119_984 flag=1 multi=1.0000 len=332",332,0.555506197410872,0.159821251241311,0.500444738885654
"966","k119_985 flag=1 multi=6.3384 len=2223",2223,0.465273188270172,0.17188185115797,0.500444738885654
"967","k119_986 flag=1 multi=3.0000 len=316",316,0.154466667211172,0.559086395233366,0.539958369186338
"968","k119_987 flag=1 multi=4.0000 len=644",644,0.215308779638493,0.464687189672294,0.523725370138088
"969","k119_988 flag=1 multi=3.0000 len=755",755,0.162926396765107,0.544270109235353,0.536477394274641
"970","k119_989 flag=1 multi=3.0000 len=358",358,0.0235822542719353,0.910347567030784,0.636883366529493
"971","k119_990 flag=1 multi=3.0000 len=513",513,0.221463067648888,0.456683217477656,0.522928891272421
"972","k119_991 flag=1 multi=3.0000 len=768",768,0.0853783366184827,0.709831181727905,0.576497741461461
"973","k119_992 flag=1 multi=5.0000 len=611",611,0.0748350332965373,0.737358490566038,0.58068946238272
"974","k119_993 flag=1 multi=3.0000 len=327",327,0.00974938268463033,0.967626613704072,0.647609656673723
"975","k119_994 flag=1 multi=4.0000 len=380",380,0.167149971484196,0.537020854021847,0.536477394274641
"976","k119_995 flag=1 multi=6.0000 len=2529",2529,0.180394414093887,0.406624945190736,0.522928891272421
"977","k119_996 flag=1 multi=3.0000 len=301",301,0.270965551524918,0.393982125124131,0.522928891272421
"978","k119_997 flag=1 multi=3.0000 len=481",481,0.13340832757529,0.598848063555114,0.54986485765108
"979","k119_998 flag=1 multi=3.0000 len=1014",1014,0.162578100465387,0.432654362817395,0.522928891272421
"980","k119_999 flag=1 multi=47.0000 len=467",467,0.344678376068428,0.314776564051639,0.518118602686267
"981","k119_1000 flag=1 multi=3.0000 len=478",478,0.820662417075524,0.0375173783515392,0.423501565672856
"982","k119_1001 flag=1 multi=5.0000 len=435",435,0.0434399203575495,0.83571002979146,0.61267360120432
"983","k119_1002 flag=1 multi=473.0000 len=1320",1320,0.0452631899565316,0.704667756208395,0.57601048000933
"984","k119_1003 flag=0 multi=366.5773 len=1025",1025,0.284933257459132,0.292980428110177,0.517934249988765
"985","k119_1004 flag=1 multi=3.0000 len=442",442,0.0593514474664497,0.782760675273088,0.596486635623224
"986","k119_1005 flag=1 multi=3.0000 len=367",367,0.0126512601654364,0.955332671300894,0.644692018327529
"987","k119_1006 flag=1 multi=3.0000 len=435",435,0.230379080301318,0.444528301886792,0.522928891272421
"988","k119_1007 flag=0 multi=110.9496 len=496",496,0.454670268899583,0.223892750744786,0.500444738885654
"989","k119_1008 flag=1 multi=3.0000 len=308",308,0.216245952613529,0.463455809334657,0.523238125767089
"990","k119_1009 flag=1 multi=5.0000 len=409",409,0.00867249302763756,0.972711022840119,0.647876416379174
"991","k119_1010 flag=1 multi=3.0000 len=620",620,0.157093101908778,0.554518371400199,0.539958369186338
"992","k119_1011 flag=1 multi=3.0000 len=1287",1287,0.442205925961924,0.184318571371627,0.500444738885654
"993","k119_1012 flag=1 multi=3.0000 len=313",313,0.0844197775697965,0.712313803376365,0.576497741461461
"994","k119_1013 flag=1 multi=862.0000 len=351",351,0.166868635386353,0.537557100297915,0.536477394274641
"995","k119_1014 flag=1 multi=2.0000 len=504",504,0.106127244682855,0.658907646474677,0.564793323863998
"996","k119_1015 flag=1 multi=5.0000 len=543",543,0.185326006754038,0.507606752730884,0.534004255304659
"997","k119_1016 flag=1 multi=2.0000 len=363",363,0.66829335997395,0.100178748758689,0.478839179770732
"998","k119_1017 flag=1 multi=1031.0000 len=320",320,0.114068251331858,0.640754716981132,0.558690027742668
"999","k119_1018 flag=1 multi=2.0000 len=386",386,0.417411525614215,0.252095332671301,0.506722706691942
"1000","k119_1019 flag=1 multi=3.0000 len=677",677,0.186576105649677,0.505998013902681,0.534004255304659
